1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
793,325.0,3.0,Mn,507,Rec,286,0.0,410,Unf,1939.0,1118,TA,7800,65.0,0.0,0,7,5,793,0.0,1939,1950
1306,0.0,3.0,No,0,Unf,728,0.0,0,None,1980.0,1306,Fa,5350,55.0,0.0,0,2,3,728,0.0,1940,1966
1776,0.0,3.0,Gd,80,GLQ,1652,0.0,712,Fin,2006.0,1776,Gd,15306,93.0,100.0,0,5,8,1732,0.0,2006,2007
1056,0.0,3.0,Mn,1056,Rec,0,0.0,572,Fin,1955.0,1056,TA,34650,100.0,0.0,0,5,5,1056,0.0,1955,1955
1476,1237.0,3.0,Av,1330,GLQ,122,0.0,858,Fin,2008.0,2713,Ex,14948,67.0,268.0,66,5,9,1452,0.0,2008,2008
1225,0.0,3.0,No,569,ALQ,381,0.0,0,None,1980.0,1225,TA,9320,77.0,0.0,0,5,4,950,0.0,1959,1959
827,834.0,3.0,Av,385,GLQ,70,0.0,550,RFn,1996.0,1661,Gd,10667,43.0,0.0,61,6,7,799,0.0,1996,1996
1034,0.0,3.0,Av,539,GLQ,473,0.0,888,Unf,1976.0,1034,TA,12328,69.0,335.0,0,5,6,1012,0.0,1976,1976
955,0.0,3.0,No,0,Unf,935,0.0,462,Fin,1998.0,1632,TA,9084,63.0,0.0,28,5,7,935,0.0,1998,1998
728,728.0,3.0,No,0,Unf,728,0.0,390,Fin,2005.0,1456,Gd,8461,65.0,0.0,24,5,6,728,0.0,2005,2006
1422,0.0,3.0,No,0,Unf,978,0.0,286,RFn,1960.0,1422,TA,12342,69.0,0.0,0,5,5,978,0.0,1960,1978
970,739.0,3.0,No,0,Unf,970,0.0,380,Unf,2004.0,1709,Gd,2522,24.0,50.0,40,5,7,970,0.0,2004,2004
1208,0.0,2.0,Av,686,GLQ,501,0.0,632,RFn,2006.0,1208,Gd,6762,64.0,24.0,61,5,7,1187,0.0,2006,2006
1063,0.0,3.0,No,354,Rec,412,0.0,280,RFn,1954.0,1063,TA,9920,80.0,110.0,0,5,5,1056,0.0,1954,1954
810,855.0,3.0,No,643,GLQ,167,0.0,528,Fin,2001.0,1665,Gd,8400,70.0,0.0,45,6,8,810,0.0,2001,2001
1535,0.0,4.0,None,0,None,0,0.0,410,Unf,1979.0,1535,TA,7018,64.0,0.0,0,5,5,0,0.0,1979,1979
1392,0.0,3.0,No,1302,Unf,90,0.0,528,Unf,1957.0,1392,TA,11341,69.0,180.0,0,6,5,1392,0.0,1957,1996
848,0.0,2.0,No,152,BLQ,628,0.0,539,Unf,1962.0,1208,TA,6240,52.0,0.0,23,5,4,780,0.0,1925,1950
983,813.0,4.0,No,400,BLQ,380,0.0,483,RFn,1963.0,1796,TA,7056,71.0,415.0,50,5,6,780,0.0,1963,1963
1137,0.0,2.0,No,980,GLQ,92,0.0,551,Unf,1987.0,1137,Gd,13811,54.0,72.0,0,6,6,1112,0.0,1987,1987
848,0.0,1.0,Gd,662,GLQ,186,0.0,420,Fin,2004.0,848,Gd,4438,69.0,169.0,0,5,6,848,0.0,2004,2004
808,704.0,3.0,No,0,Unf,660,0.0,180,Unf,1916.0,1656,TA,10410,60.0,0.0,0,7,5,660,0.0,1916,1987
438,0.0,1.0,No,290,Rec,0,0.0,246,Unf,1930.0,438,Fa,8400,60.0,0.0,0,5,2,290,0.0,1920,1950
1826,0.0,3.0,Gd,1422,GLQ,392,0.0,758,Unf,2005.0,1826,Gd,11302,69.0,238.0,75,5,8,1814,180.0,2005,2006
825,587.0,4.0,No,0,Unf,780,0.0,280,Unf,1939.0,1412,TA,6000,50.0,0.0,0,6,6,780,0.0,1939,1950
1482,1092.0,3.0,No,0,Unf,1482,0.0,868,Fin,2007.0,2574,Ex,9588,69.0,270.0,148,5,8,1482,0.0,2007,2007
1432,0.0,2.0,Gd,680,ALQ,289,0.0,588,Unf,1978.0,1432,Gd,16157,69.0,0.0,180,7,5,1360,0.0,1978,1978
864,864.0,3.0,No,0,Unf,864,0.0,572,RFn,2004.0,1728,Gd,9313,65.0,0.0,56,5,7,864,0.0,2004,2004
960,780.0,3.0,No,410,BLQ,390,0.0,240,Unf,1940.0,1740,TA,13125,75.0,0.0,0,6,7,800,0.0,1940,1984
1136,0.0,3.0,No,892,Rec,244,0.0,384,Unf,1965.0,1136,TA,9200,80.0,0.0,0,6,6,1136,0.0,1965,1965
1535,0.0,4.0,None,0,None,0,0.0,400,Unf,1979.0,1535,TA,7018,64.0,0.0,0,5,5,0,0.0,1979,1979
1352,0.0,2.0,No,0,Unf,1352,0.0,466,Unf,2006.0,1352,Gd,4230,47.0,0.0,241,5,7,1352,0.0,2006,2007
